Time,Open,High,Low,Last,Change,Volume
5/2/2019 17:00,82.758,82.805,82.752,82.802,0.044,1549
5/2/2019 16:00,82.749,82.77,82.74,82.758,0.008,2515
5/2/2019 15:00,82.795,82.805,82.748,82.75,-0.044,1831
5/2/2019 14:00,82.768,82.803,82.763,82.794,0.025,2088
5/2/2019 13:00,82.825,82.865,82.766,82.769,-0.057,2581
5/2/2019 12:00,82.795,82.839,82.773,82.826,0.03,3021
5/2/2019 11:00,82.687,82.82,82.687,82.796,0.105,4633
5/2/2019 10:00,82.895,82.916,82.667,82.691,-0.204,6964
5/2/2019 9:00,82.826,82.956,82.797,82.895,0.064,8558
5/2/2019 8:00,82.864,82.893,82.811,82.831,-0.032,5223
5/2/2019 7:00,82.978,82.991,82.813,82.863,-0.115,5254
5/2/2019 6:00,82.97,83.016,82.94,82.978,0.008,3381
5/2/2019 5:00,82.96,83.005,82.953,82.97,0.01,2179
5/2/2019 4:00,82.961,82.969,82.924,82.96,-0.001,2502
5/2/2019 3:00,82.967,82.978,82.92,82.961,-0.006,2878
5/2/2019 2:00,83.034,83.034,82.897,82.967,-0.067,3359
5/2/2019 1:00,83.009,83.065,83.008,83.034,0.025,2269
5/2/2019 0:00,83.008,83.027,82.983,83.009,0.002,1433
5/1/2019 23:00,83,83.014,82.968,83.007,0.007,1292
5/1/2019 22:00,83.06,83.067,82.985,83,-0.06,1772
5/1/2019 21:00,83.01,83.063,82.999,83.06,0.049,2125
5/1/2019 20:00,83.022,83.043,82.973,83.011,-0.01,2188
5/1/2019 19:00,82.933,83.021,82.925,83.021,0.088,2124
5/1/2019 18:00,82.889,82.943,82.889,82.933,0.044,1474
5/1/2019 17:00,82.91,82.91,82.854,82.889,-0.02,1861
5/1/2019 16:00,82.822,82.913,82.814,82.909,0.064,2607
5/1/2019 15:00,82.9,82.929,82.845,82.845,-0.052,2062
5/1/2019 14:00,82.994,82.994,82.85,82.897,-0.098,9238
5/1/2019 13:00,82.845,83.034,82.812,82.995,0.149,12531
5/1/2019 12:00,82.791,82.881,82.779,82.846,0.056,2709
5/1/2019 11:00,82.868,82.882,82.778,82.79,-0.078,2509
5/1/2019 10:00,82.87,82.901,82.829,82.868,-0.003,3502
5/1/2019 9:00,83.081,83.081,82.867,82.871,-0.211,8839
5/1/2019 8:00,83.13,83.141,83.041,83.082,-0.048,4521
5/1/2019 7:00,83.036,83.154,82.99,83.13,0.095,3961
5/1/2019 6:00,83.084,83.102,83.031,83.035,-0.049,1640
5/1/2019 5:00,83.103,83.155,83.074,83.084,-0.019,2071
5/1/2019 4:00,83.207,83.217,83.099,83.103,-0.104,2135
5/1/2019 3:00,83.281,83.296,83.185,83.207,-0.074,1738
5/1/2019 2:00,83.322,83.326,83.249,83.281,-0.041,1700
5/1/2019 1:00,83.316,83.353,83.31,83.322,0.007,1515
5/1/2019 0:00,83.325,83.341,83.307,83.315,-0.011,1164
4/30/2019 23:00,83.345,83.348,83.322,83.326,-0.018,1183
4/30/2019 22:00,83.284,83.349,83.281,83.344,0.06,1438
4/30/2019 21:00,83.292,83.307,83.259,83.284,-0.007,1302
4/30/2019 20:00,83.238,83.292,83.217,83.291,0.052,1478
4/30/2019 19:00,83.198,83.244,83.197,83.239,0.042,1470
4/30/2019 18:00,83.215,83.246,83.169,83.197,-0.018,1699
4/30/2019 17:00,83.147,83.216,83.126,83.215,0.067,1892
4/30/2019 16:00,83.217,83.22,83.12,83.148,-0.069,3258
4/30/2019 15:00,83.16,83.244,83.151,83.217,0.058,1955
4/30/2019 14:00,83.16,83.163,83.125,83.159,-0.002,3156
4/30/2019 13:00,83.152,83.202,83.139,83.161,0.01,3071
4/30/2019 12:00,83.016,83.211,83.016,83.151,0.134,3692
4/30/2019 11:00,82.966,83.067,82.948,83.017,0.052,3220
4/30/2019 10:00,82.801,82.984,82.718,82.965,0.16,7364
4/30/2019 9:00,82.686,82.942,82.671,82.805,0.12,8738
4/30/2019 8:00,82.829,82.854,82.671,82.685,-0.143,5920
4/30/2019 7:00,82.814,82.912,82.69,82.828,0.014,6521
4/30/2019 6:00,82.83,82.834,82.752,82.814,-0.016,2400
4/30/2019 5:00,82.795,82.844,82.767,82.83,0.036,2454
4/30/2019 4:00,82.789,82.884,82.787,82.794,0.006,2947
4/30/2019 3:00,82.675,82.817,82.675,82.788,0.113,3067
4/30/2019 2:00,82.715,82.727,82.611,82.675,-0.04,3020
4/30/2019 1:00,82.793,82.8,82.622,82.715,-0.078,3167
4/30/2019 0:00,82.823,82.867,82.791,82.793,-0.03,1776
4/29/2019 23:00,82.874,82.895,82.809,82.823,-0.052,1356
4/29/2019 22:00,82.917,82.933,82.875,82.875,-0.042,1358
4/29/2019 21:00,82.887,82.93,82.883,82.917,0.029,1776
4/29/2019 20:00,82.96,82.963,82.797,82.888,-0.072,3831
4/29/2019 19:00,82.98,83.014,82.942,82.96,-0.045,1815
4/29/2019 18:00,83.001,83.026,82.984,83.005,0.005,1171
4/29/2019 17:00,82.982,83.013,82.952,83,0.019,1421
4/29/2019 16:00,82.96,82.997,82.95,82.981,0.021,2033
4/29/2019 15:00,83.043,83.046,82.955,82.96,-0.083,1698
4/29/2019 14:00,83.086,83.111,83.042,83.043,-0.042,2148
4/29/2019 13:00,83.138,83.161,83.085,83.085,-0.052,2141
4/29/2019 12:00,83.174,83.198,83.117,83.137,-0.037,2052
4/29/2019 11:00,83.138,83.197,83.129,83.174,0.037,2996
4/29/2019 10:00,83.052,83.157,83.047,83.137,0.085,2999
4/29/2019 9:00,83.047,83.088,82.999,83.052,0.005,5246
4/29/2019 8:00,83.052,83.073,82.998,83.047,-0.006,5485
4/29/2019 7:00,82.943,83.056,82.888,83.053,0.111,3979
4/29/2019 6:00,82.951,82.982,82.941,82.942,-0.009,1741
4/29/2019 5:00,82.955,82.98,82.939,82.951,-0.003,1881
4/29/2019 4:00,82.965,82.97,82.912,82.954,-0.011,2041
4/29/2019 3:00,83,83.029,82.962,82.965,-0.034,2275
4/29/2019 2:00,82.959,83.03,82.951,82.999,0.041,2517
4/29/2019 1:00,82.981,82.996,82.958,82.958,-0.022,2111
4/29/2019 0:00,82.971,82.991,82.954,82.98,0.008,1396
4/28/2019 23:00,82.964,82.981,82.952,82.972,0.009,1371
4/28/2019 22:00,82.952,82.965,82.933,82.963,0.011,1321
4/28/2019 21:00,82.941,82.965,82.934,82.952,0.011,1872
4/28/2019 20:00,82.956,82.971,82.924,82.941,-0.015,1788
4/28/2019 19:00,82.903,82.97,82.894,82.956,0.054,1918
4/28/2019 18:00,82.908,82.93,82.894,82.902,-0.005,896
4/28/2019 17:00,82.886,82.914,82.871,82.907,0.021,782
4/28/2019 16:00,82.865,82.907,82.847,82.886,0.019,373
4/28/2019 15:00,82.878,82.883,82.867,82.867,-0.025,53
4/26/2019 15:00,82.929,82.978,82.867,82.892,-0.037,2167
4/26/2019 14:00,82.911,82.945,82.904,82.929,0.018,2811
4/26/2019 13:00,82.929,82.965,82.91,82.911,-0.019,2230
4/26/2019 12:00,82.941,82.956,82.894,82.93,-0.011,2025
4/26/2019 11:00,82.922,82.959,82.894,82.941,0.019,2867
4/26/2019 10:00,82.837,82.963,82.808,82.922,0.087,6743
4/26/2019 9:00,82.888,82.906,82.803,82.835,-0.055,9959
4/26/2019 8:00,82.933,82.985,82.865,82.89,-0.043,7508
4/26/2019 7:00,82.886,83.012,82.827,82.933,0.047,11434
4/26/2019 6:00,82.827,82.903,82.823,82.886,0.06,2370
4/26/2019 5:00,82.815,82.853,82.795,82.826,0.01,2315
4/26/2019 4:00,82.788,82.83,82.746,82.816,0.028,2586
4/26/2019 3:00,82.861,82.865,82.782,82.788,-0.073,2752
4/26/2019 2:00,82.836,82.869,82.776,82.861,0.026,2644
4/26/2019 1:00,82.836,82.9,82.816,82.835,-0.002,2889
4/26/2019 0:00,82.845,82.899,82.813,82.837,-0.008,2275
4/25/2019 23:00,82.816,82.853,82.795,82.845,0.029,1473
4/25/2019 22:00,82.857,82.859,82.808,82.816,-0.04,1897
4/25/2019 21:00,82.899,82.94,82.845,82.856,-0.043,3051
4/25/2019 20:00,82.842,82.996,82.806,82.899,0.058,3668
4/25/2019 19:00,82.759,82.885,82.686,82.841,0.084,4896
4/25/2019 18:00,82.782,82.789,82.74,82.757,-0.024,1965
4/25/2019 17:00,82.749,82.781,82.742,82.781,0.032,1332
4/25/2019 16:00,82.763,82.795,82.734,82.749,-0.015,1702
4/25/2019 15:00,82.809,82.809,82.758,82.764,-0.046,1731
4/25/2019 14:00,82.772,82.821,82.76,82.81,0.038,2132
4/25/2019 13:00,82.698,82.773,82.698,82.772,0.074,2721
4/25/2019 12:00,82.706,82.743,82.691,82.698,-0.008,2154
4/25/2019 11:00,82.707,82.734,82.686,82.706,-0.001,2673
4/25/2019 10:00,82.609,82.723,82.56,82.707,0.098,4268
4/25/2019 9:00,82.716,82.743,82.565,82.609,-0.107,8540
4/25/2019 8:00,82.878,82.89,82.667,82.716,-0.162,7353
4/25/2019 7:00,82.868,82.897,82.802,82.878,0.01,4999
4/25/2019 6:00,82.771,82.868,82.765,82.868,0.097,2536
4/25/2019 5:00,82.808,82.838,82.763,82.771,-0.038,2750
4/25/2019 4:00,82.854,82.863,82.776,82.809,-0.046,2654
4/25/2019 3:00,82.849,82.878,82.8,82.855,0.006,3456
4/25/2019 2:00,82.912,82.917,82.791,82.849,-0.063,5821
4/25/2019 1:00,82.995,83.025,82.899,82.912,-0.082,4894
4/25/2019 0:00,82.986,83.011,82.926,82.994,0.007,3650
4/24/2019 23:00,83.021,83.036,82.971,82.987,-0.033,3073
4/24/2019 22:00,83.023,83.078,82.984,83.02,-0.004,3902
4/24/2019 21:00,83.022,83.053,82.954,83.024,0.001,5301
4/24/2019 20:00,83.086,83.093,82.981,83.023,-0.062,5098
4/24/2019 19:00,83.096,83.159,83.069,83.085,-0.01,5528
4/24/2019 18:00,83.061,83.128,83.061,83.095,0.034,3421
4/24/2019 17:00,83.061,83.107,83.034,83.061,0,4253
4/24/2019 16:00,83.108,83.146,83.043,83.061,-0.048,3854
4/24/2019 15:00,83.168,83.221,83.109,83.109,-0.059,2202
4/24/2019 14:00,83.275,83.32,83.165,83.168,-0.106,3825
4/24/2019 13:00,83.088,83.307,83.079,83.274,0.186,4638
4/24/2019 12:00,82.987,83.088,82.948,83.088,0.101,3098
4/24/2019 11:00,83.031,83.031,82.929,82.987,-0.044,4257
4/24/2019 10:00,82.873,83.076,82.83,83.031,0.158,7046
4/24/2019 9:00,83.109,83.111,82.672,82.873,-0.233,12398
4/24/2019 8:00,83.164,83.195,83.088,83.106,-0.058,7028
4/24/2019 7:00,83.175,83.19,83.108,83.164,-0.011,3559
4/24/2019 6:00,83.139,83.175,83.106,83.175,0.037,2664
4/24/2019 5:00,83.159,83.17,83.102,83.138,-0.022,2373
4/24/2019 4:00,83.156,83.211,83.143,83.16,0.004,2941
4/24/2019 3:00,83.083,83.166,83.044,83.156,0.074,3169
4/24/2019 2:00,83.084,83.123,83.064,83.082,-0.002,2870
4/24/2019 1:00,83.171,83.171,83.042,83.084,-0.086,2678
4/24/2019 0:00,83.154,83.181,83.139,83.17,0.015,1690
4/23/2019 23:00,83.1,83.162,83.097,83.155,0.055,1792
4/23/2019 22:00,83.185,83.189,83.093,83.1,-0.085,2119
4/23/2019 21:00,83.202,83.21,83.143,83.185,-0.016,2887
4/23/2019 20:00,83.264,83.293,83.186,83.201,-0.063,3811
4/23/2019 19:00,83.301,83.305,83.216,83.264,-0.037,2776
4/23/2019 18:00,83.29,83.317,83.272,83.301,0.01,1999
4/23/2019 17:00,83.278,83.298,83.268,83.291,0.012,2011
4/23/2019 16:00,83.325,83.33,83.258,83.279,-0.045,3459
4/23/2019 15:00,83.226,83.338,83.224,83.324,0.097,1578
4/23/2019 14:00,83.203,83.243,83.189,83.227,0.024,2470
4/23/2019 13:00,83.202,83.245,83.182,83.203,0.001,2415
4/23/2019 12:00,83.221,83.267,83.191,83.202,-0.019,2147
4/23/2019 11:00,83.358,83.361,83.203,83.221,-0.137,3238
4/23/2019 10:00,83.43,83.467,83.31,83.358,-0.072,4131
4/23/2019 9:00,83.49,83.542,83.391,83.43,-0.059,5883
4/23/2019 8:00,83.57,83.588,83.486,83.489,-0.081,6067
4/23/2019 7:00,83.662,83.671,83.426,83.57,-0.092,5329
4/23/2019 6:00,83.643,83.688,83.631,83.662,0.019,2154
4/23/2019 5:00,83.648,83.667,83.622,83.643,-0.005,1868
4/23/2019 4:00,83.682,83.708,83.642,83.648,-0.034,2262
4/23/2019 3:00,83.634,83.707,83.621,83.682,0.049,2404
4/23/2019 2:00,83.678,83.724,83.626,83.633,-0.046,2939
4/23/2019 1:00,83.757,83.769,83.667,83.679,-0.077,2522
4/23/2019 0:00,83.72,83.756,83.699,83.756,0.036,1835
4/22/2019 23:00,83.71,83.732,83.689,83.72,0.01,1300
4/22/2019 22:00,83.648,83.721,83.642,83.71,0.062,1513
4/22/2019 21:00,83.644,83.671,83.635,83.648,0.005,1774
4/22/2019 20:00,83.615,83.65,83.529,83.643,0.028,3094
4/22/2019 19:00,83.86,83.889,83.613,83.615,-0.244,3641
4/22/2019 18:00,83.866,83.885,83.854,83.859,-0.007,1173
4/22/2019 17:00,83.814,83.877,83.809,83.866,0.052,1285
4/22/2019 16:00,83.844,83.857,83.799,83.814,-0.031,2281
4/22/2019 15:00,83.855,83.881,83.824,83.845,-0.01,1573
4/22/2019 14:00,83.878,83.879,83.842,83.855,-0.024,1666
4/22/2019 13:00,83.869,83.913,83.863,83.879,0.01,2444
4/22/2019 12:00,83.881,83.896,83.867,83.869,-0.012,1544
4/22/2019 11:00,83.832,83.894,83.813,83.881,0.049,1963
4/22/2019 10:00,83.75,83.837,83.718,83.832,0.082,3335
4/22/2019 9:00,83.755,83.801,83.745,83.75,-0.006,4107
4/22/2019 8:00,83.71,83.759,83.671,83.756,0.045,4461
4/22/2019 7:00,83.767,83.769,83.681,83.711,-0.055,3635
4/22/2019 6:00,83.785,83.796,83.723,83.766,-0.019,1739
4/22/2019 5:00,83.763,83.798,83.763,83.785,0.02,1361
4/22/2019 4:00,83.767,83.77,83.733,83.765,0,1227
4/22/2019 3:00,83.745,83.767,83.722,83.765,0.02,1494
4/22/2019 2:00,83.72,83.771,83.704,83.745,0.025,1747
4/22/2019 1:00,83.724,83.748,83.697,83.72,-0.003,1688
4/22/2019 0:00,83.755,83.767,83.716,83.723,-0.031,1427
4/21/2019 23:00,83.731,83.761,83.723,83.754,0.023,1252
4/21/2019 22:00,83.782,83.794,83.731,83.731,-0.051,1637
4/21/2019 21:00,83.748,83.799,83.732,83.782,0.034,1927
4/21/2019 20:00,83.732,83.779,83.695,83.748,0.016,2833
4/21/2019 19:00,83.619,83.743,83.602,83.732,0.113,2443
4/21/2019 18:00,83.622,83.634,83.612,83.619,-0.003,1045
4/21/2019 17:00,83.562,83.653,83.562,83.622,0.061,1176
4/21/2019 16:00,83.517,83.588,83.501,83.561,0.043,376
4/21/2019 15:00,83.569,83.569,83.513,83.518,-0.031,89
4/19/2019 15:00,83.583,83.6,83.549,83.549,-0.035,2531
4/19/2019 14:00,83.597,83.606,83.551,83.584,-0.013,1851
4/19/2019 13:00,83.562,83.602,83.558,83.597,0.035,1601
4/19/2019 12:00,83.574,83.584,83.561,83.562,-0.013,1933
4/19/2019 11:00,83.574,83.585,83.563,83.575,0.001,1573
4/19/2019 10:00,83.585,83.589,83.556,83.574,-0.011,3436
4/19/2019 9:00,83.654,83.658,83.563,83.585,-0.07,2508
4/19/2019 8:00,83.688,83.692,83.642,83.655,-0.033,2266
4/19/2019 7:00,83.68,83.692,83.669,83.688,0.008,3010
4/19/2019 6:00,83.686,83.697,83.655,83.68,-0.007,1538
4/19/2019 5:00,83.683,83.7,83.667,83.687,0.004,2641
4/19/2019 4:00,83.677,83.686,83.671,83.683,0.006,2678
4/19/2019 3:00,83.687,83.7,83.669,83.677,-0.011,1933
4/19/2019 2:00,83.687,83.699,83.668,83.688,0.002,1376
4/19/2019 1:00,83.701,83.718,83.678,83.686,-0.015,2212
4/19/2019 0:00,83.695,83.703,83.689,83.701,0.008,1945
4/18/2019 23:00,83.71,83.718,83.688,83.693,-0.017,1888
4/18/2019 22:00,83.682,83.719,83.682,83.71,0.028,1936
4/18/2019 21:00,83.7,83.718,83.68,83.682,-0.018,1645
4/18/2019 20:00,83.701,83.727,83.636,83.7,-0.001,3036
4/18/2019 19:00,83.69,83.734,83.672,83.701,0.011,2354
4/18/2019 18:00,83.67,83.726,83.649,83.69,0.02,2238
4/18/2019 17:00,83.634,83.673,83.578,83.67,0.035,6276
4/18/2019 16:00,83.637,83.673,83.583,83.635,-0.014,3383
4/18/2019 15:00,83.653,83.672,83.588,83.649,-0.005,2266
4/18/2019 14:00,83.616,83.668,83.611,83.654,0.038,2287
4/18/2019 13:00,83.637,83.642,83.595,83.616,-0.02,2029
4/18/2019 12:00,83.643,83.667,83.621,83.636,-0.007,2016
4/18/2019 11:00,83.691,83.711,83.643,83.643,-0.047,2728
4/18/2019 10:00,83.661,83.71,83.657,83.69,0.029,3804
4/18/2019 9:00,83.55,83.68,83.54,83.661,0.108,6539
4/18/2019 8:00,83.662,83.676,83.549,83.553,-0.109,8302
4/18/2019 7:00,83.623,83.684,83.51,83.662,0.039,7415
4/18/2019 6:00,83.699,83.7,83.612,83.623,-0.076,3096
4/18/2019 5:00,83.651,83.718,83.65,83.699,0.049,2978
4/18/2019 4:00,83.697,83.717,83.613,83.65,-0.047,3659
4/18/2019 3:00,83.695,83.749,83.59,83.697,0.002,6270
4/18/2019 2:00,83.789,83.833,83.663,83.695,-0.094,6519
4/18/2019 1:00,83.773,83.827,83.729,83.789,0.016,2712
4/18/2019 0:00,83.77,83.799,83.753,83.773,0.003,2092
4/17/2019 23:00,83.748,83.807,83.746,83.77,0.021,2162
4/17/2019 22:00,83.839,83.845,83.726,83.749,-0.089,3675
4/17/2019 21:00,83.775,83.862,83.774,83.838,0.061,4085
4/17/2019 20:00,83.844,83.899,83.771,83.777,-0.066,5463
4/17/2019 19:00,83.905,83.915,83.819,83.843,-0.061,3971
4/17/2019 18:00,83.906,83.942,83.894,83.904,-0.003,2313
4/17/2019 17:00,83.853,83.957,83.853,83.907,0.054,2383
4/17/2019 16:00,83.999,83.999,83.851,83.853,-0.115,3900
4/17/2019 15:00,83.983,84.017,83.948,83.968,-0.014,1646
4/17/2019 14:00,83.963,84.003,83.953,83.982,0.019,2057
4/17/2019 13:00,83.941,83.978,83.915,83.963,0.023,2223
4/17/2019 12:00,83.915,83.988,83.892,83.94,0.026,2067
4/17/2019 11:00,83.894,83.935,83.852,83.914,0.021,2729
4/17/2019 10:00,84.008,84.043,83.893,83.893,-0.109,3566
4/17/2019 9:00,84.014,84.064,83.914,84.002,-0.013,4660
4/17/2019 8:00,84.223,84.281,84.012,84.015,-0.209,4940
4/17/2019 7:00,83.934,84.347,83.919,84.224,0.291,3854
4/17/2019 6:00,84.044,84.055,83.928,83.933,-0.111,2213
4/17/2019 5:00,84.052,84.08,84.033,84.044,-0.008,1782
4/17/2019 4:00,84.056,84.122,84.01,84.052,-0.004,2331
4/17/2019 3:00,84.084,84.164,84.05,84.056,-0.029,2084
4/17/2019 2:00,83.965,84.101,83.958,84.085,0.121,2332
4/17/2019 1:00,84.003,84.021,83.954,83.964,-0.039,2453
4/17/2019 0:00,83.901,84.003,83.897,84.003,0.102,2046
4/16/2019 23:00,83.848,83.907,83.842,83.901,0.051,1870
4/16/2019 22:00,83.889,83.89,83.799,83.85,-0.037,2238
4/16/2019 21:00,83.796,83.953,83.796,83.887,0.089,4133
4/16/2019 20:00,83.9,83.911,83.72,83.798,-0.101,3154
4/16/2019 19:00,83.814,83.956,83.794,83.899,0.086,3317
4/16/2019 18:00,83.812,83.83,83.78,83.813,0.002,1985
4/16/2019 17:00,83.851,83.891,83.768,83.811,-0.039,2618
4/16/2019 16:00,83.891,83.891,83.793,83.85,-0.042,1928
4/16/2019 15:00,83.844,83.908,83.844,83.892,0.048,1566
4/16/2019 14:00,83.866,83.88,83.839,83.844,-0.022,2806
4/16/2019 13:00,83.776,83.866,83.769,83.866,0.091,2268
4/16/2019 12:00,83.828,83.845,83.769,83.775,-0.053,1941
4/16/2019 11:00,83.852,83.871,83.799,83.828,-0.023,2698
4/16/2019 10:00,83.779,83.858,83.747,83.851,0.072,3722
4/16/2019 9:00,83.692,83.877,83.692,83.779,0.086,6279
4/16/2019 8:00,83.736,83.775,83.65,83.693,-0.042,5759
4/16/2019 7:00,83.699,83.805,83.697,83.735,0.036,4982
4/16/2019 6:00,83.576,83.707,83.563,83.699,0.123,2892
4/16/2019 5:00,83.578,83.631,83.547,83.576,-0.002,3578
4/16/2019 4:00,83.618,83.639,83.511,83.578,-0.04,4919
4/16/2019 3:00,83.525,83.637,83.518,83.618,0.093,3474
4/16/2019 2:00,83.512,83.581,83.476,83.525,0.013,4577
4/16/2019 1:00,83.61,83.639,83.512,83.512,-0.097,3186
4/16/2019 0:00,83.677,83.683,83.607,83.609,-0.068,1951
4/15/2019 23:00,83.647,83.688,83.625,83.677,0.03,1471
4/15/2019 22:00,83.629,83.679,83.614,83.647,0.018,1954
4/15/2019 21:00,83.606,83.643,83.542,83.629,0.024,2591
4/15/2019 20:00,83.701,83.703,83.593,83.605,-0.096,3040
4/15/2019 19:00,83.7,83.775,83.679,83.701,-0.026,2882
4/15/2019 18:00,83.726,83.737,83.706,83.727,0.003,1708
4/15/2019 17:00,83.724,83.752,83.694,83.724,0.001,1545
4/15/2019 16:00,83.795,83.797,83.716,83.723,-0.07,2410
4/15/2019 15:00,83.737,83.811,83.736,83.793,0.056,1505
4/15/2019 14:00,83.727,83.778,83.703,83.737,0.011,2282
4/15/2019 13:00,83.79,83.801,83.702,83.726,-0.065,2277
4/15/2019 12:00,83.722,83.792,83.722,83.791,0.069,1838
4/15/2019 11:00,83.747,83.761,83.691,83.722,-0.024,2759
4/15/2019 10:00,83.769,83.784,83.664,83.746,-0.023,4005
4/15/2019 9:00,84.134,84.224,83.631,83.769,-0.364,9100
4/15/2019 8:00,84.234,84.241,84.102,84.133,-0.101,4413
4/15/2019 7:00,84.036,84.234,84.036,84.234,0.198,4013
4/15/2019 6:00,83.964,84.081,83.935,84.036,0.072,2753
4/15/2019 5:00,83.953,83.993,83.912,83.964,0.011,2652
4/15/2019 4:00,83.943,83.971,83.909,83.953,0.01,2497
4/15/2019 3:00,83.956,83.977,83.904,83.943,-0.013,2928
4/15/2019 2:00,83.886,83.982,83.88,83.956,0.07,3042
4/15/2019 1:00,83.944,83.953,83.873,83.886,-0.058,2544
4/15/2019 0:00,83.981,84.005,83.917,83.944,-0.037,1710
4/14/2019 23:00,83.983,84.01,83.965,83.981,-0.002,1326
4/14/2019 22:00,84.072,84.078,83.974,83.983,-0.089,1743
4/14/2019 21:00,84.025,84.072,84.01,84.072,0.047,1824
4/14/2019 20:00,83.955,84.027,83.915,84.025,0.07,2664
4/14/2019 19:00,84.017,84.062,83.951,83.955,-0.061,2509
4/14/2019 18:00,84.003,84.055,84.001,84.016,0.013,1072
4/14/2019 17:00,83.95,84.027,83.941,84.003,0.052,961
4/14/2019 16:00,83.895,83.982,83.895,83.951,0.055,457
4/14/2019 15:00,83.888,83.92,83.876,83.896,-0.122,126
4/12/2019 15:00,84.016,84.039,83.976,84.018,0.001,2145
4/12/2019 14:00,84.05,84.062,83.992,84.017,-0.033,2438
4/12/2019 13:00,84.023,84.062,84.007,84.05,0.027,2337
4/12/2019 12:00,84.011,84.046,83.997,84.023,0.013,2206
4/12/2019 11:00,83.992,84.045,83.96,84.01,0.018,2849
4/12/2019 10:00,84.02,84.039,83.97,83.992,-0.027,3945
4/12/2019 9:00,83.958,84.022,83.903,84.019,0.061,6729
4/12/2019 8:00,84.038,84.075,83.949,83.958,-0.08,6520
4/12/2019 7:00,83.96,84.064,83.956,84.038,0.079,4636
4/12/2019 6:00,83.975,84.033,83.942,83.959,-0.016,3767
4/12/2019 5:00,83.944,84.005,83.915,83.975,0.031,3866
4/12/2019 4:00,83.917,83.96,83.844,83.944,0.027,3243
4/12/2019 3:00,83.715,83.926,83.709,83.917,0.203,4095
4/12/2019 2:00,83.628,83.726,83.615,83.714,0.086,2467
4/12/2019 1:00,83.636,83.683,83.62,83.628,-0.009,2353
4/12/2019 0:00,83.641,83.673,83.625,83.637,-0.004,1720
4/11/2019 23:00,83.608,83.646,83.587,83.641,0.033,1360
4/11/2019 22:00,83.551,83.623,83.541,83.608,0.056,1703
4/11/2019 21:00,83.486,83.578,83.479,83.552,0.065,2254
4/11/2019 20:00,83.561,83.593,83.486,83.487,-0.074,3292
4/11/2019 19:00,83.449,83.602,83.414,83.561,0.113,4282
4/11/2019 18:00,83.433,83.449,83.404,83.448,0.014,1593
4/11/2019 17:00,83.447,83.45,83.41,83.434,-0.012,3069
4/11/2019 16:00,83.375,83.461,83.375,83.446,0.044,2937
4/11/2019 15:00,83.498,83.516,83.402,83.402,-0.096,1670
4/11/2019 14:00,83.458,83.503,83.441,83.498,0.039,3042
4/11/2019 13:00,83.402,83.461,83.394,83.459,0.058,3760
4/11/2019 12:00,83.412,83.462,83.394,83.401,-0.011,3578
4/11/2019 11:00,83.33,83.414,83.288,83.412,0.082,3788
4/11/2019 10:00,83.396,83.396,83.264,83.33,-0.066,5393
4/11/2019 9:00,83.235,83.398,83.227,83.396,0.161,7155
4/11/2019 8:00,83.15,83.272,83.101,83.235,0.084,7244
4/11/2019 7:00,83.239,83.246,83.093,83.151,-0.088,6954
4/11/2019 6:00,83.21,83.268,83.201,83.239,0.029,3605
4/11/2019 5:00,83.195,83.222,83.164,83.21,0.016,2964
4/11/2019 4:00,83.231,83.249,83.17,83.194,-0.036,2604
4/11/2019 3:00,83.18,83.262,83.177,83.23,0.05,3225
4/11/2019 2:00,83.287,83.324,83.163,83.18,-0.107,4038
4/11/2019 1:00,83.256,83.294,83.241,83.287,0.031,3061
4/11/2019 0:00,83.238,83.272,83.232,83.256,0.017,1855
4/10/2019 23:00,83.234,83.269,83.218,83.239,0.006,2017
4/10/2019 22:00,83.231,83.242,83.198,83.233,0.002,1845
4/10/2019 21:00,83.237,83.246,83.205,83.231,-0.006,2252
4/10/2019 20:00,83.306,83.33,83.23,83.237,-0.069,2600
4/10/2019 19:00,83.323,83.385,83.306,83.306,-0.017,3366
4/10/2019 18:00,83.294,83.354,83.271,83.323,0.028,1702
4/10/2019 17:00,83.242,83.312,83.242,83.295,0.053,1573
4/10/2019 16:00,83.311,83.326,83.2,83.242,-0.089,3373
4/10/2019 15:00,83.285,83.339,83.258,83.331,0.044,1939
4/10/2019 14:00,83.291,83.329,83.251,83.287,-0.002,2490
4/10/2019 13:00,83.207,83.348,83.187,83.289,0.086,4109
4/10/2019 12:00,83.28,83.305,83.202,83.203,-0.077,2817
4/10/2019 11:00,83.255,83.306,83.211,83.28,0.026,2804
4/10/2019 10:00,83.196,83.263,83.182,83.254,0.056,4284
4/10/2019 9:00,83.243,83.281,83.175,83.198,-0.045,6855
4/10/2019 8:00,83.263,83.286,83.164,83.243,-0.02,7887
4/10/2019 7:00,83.409,83.444,83.26,83.263,-0.146,7632
4/10/2019 6:00,83.449,83.497,83.406,83.409,-0.04,2661
4/10/2019 5:00,83.416,83.466,83.406,83.449,0.034,2440
4/10/2019 4:00,83.384,83.423,83.377,83.415,0.031,2108
4/10/2019 3:00,83.44,83.451,83.377,83.384,-0.056,2339
4/10/2019 2:00,83.38,83.488,83.38,83.44,0.06,2596
4/10/2019 1:00,83.396,83.421,83.372,83.38,-0.017,2312
4/10/2019 0:00,83.328,83.398,83.328,83.397,0.07,1653
